CLASS,DESCRIPTION,CORES SATISFIED,DAYS/TIMES,ROOM,INSTRUCTOR,UNITS
HIST 85 (43928),US Environmental History,"American Studies (Pathway), Democracy (Pathway), Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Civic Engagement",TR 05:40 PM - 7:20pm,HEAFEY 225,"Pamphile Miller, Chrislaine",4.00
HIST 85 (43928),US Environmental History,"American Studies (Pathway), Democracy (Pathway), Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Civic Engagement",TR 05:40 PM - 7:20pm,HEAFEY 225,"Pamphile Miller, Chrislaine",4.00
HIST 85 (43928),US Environmental History,"American Studies (Pathway), Democracy (Pathway), Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Civic Engagement",TR 05:40 PM - 7:20pm,HEAFEY 225,"Pamphile Miller, Chrislaine",4.00
HIST 85 (43928),US Environmental History,"American Studies (Pathway), Democracy (Pathway), Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Civic Engagement",TR 05:40 PM - 7:20pm,HEAFEY 225,"Pamphile Miller, Chrislaine",4.00
HIST 85 (43928),US Environmental History,"American Studies (Pathway), Democracy (Pathway), Design Thinking (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Civic Engagement",TR 05:40 PM - 7:20pm,HEAFEY 225,"Pamphile Miller, Chrislaine",4.00
HIST 184 (42722),North America: Peoples & Lands,"American Studies (Pathway), Design Thinking (Pathway), Paradigm Shifts (Pathway), Race Place & Soc Inequalities (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Civic Engagement",MW 03:30 PM - 5:15pm,HEAFEY 225,"Wigmore, Gregory Stephen",5.00
HIST 184 (42722),North America: Peoples & Lands,"American Studies (Pathway), Design Thinking (Pathway), Paradigm Shifts (Pathway), Race Place & Soc Inequalities (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Civic Engagement",MW 03:30 PM - 5:15pm,HEAFEY 225,"Wigmore, Gregory Stephen",5.00
HIST 184 (42722),North America: Peoples & Lands,"American Studies (Pathway), Design Thinking (Pathway), Paradigm Shifts (Pathway), Race Place & Soc Inequalities (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Civic Engagement",MW 03:30 PM - 5:15pm,HEAFEY 225,"Wigmore, Gregory Stephen",5.00
HIST 184 (42722),North America: Peoples & Lands,"American Studies (Pathway), Design Thinking (Pathway), Paradigm Shifts (Pathway), Race Place & Soc Inequalities (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Civic Engagement",MW 03:30 PM - 5:15pm,HEAFEY 225,"Wigmore, Gregory Stephen",5.00
HIST 184 (42722),North America: Peoples & Lands,"American Studies (Pathway), Design Thinking (Pathway), Paradigm Shifts (Pathway), Race Place & Soc Inequalities (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Civic Engagement",MW 03:30 PM - 5:15pm,HEAFEY 225,"Wigmore, Gregory Stephen",5.00
HIST 184 (42722),North America: Peoples & Lands,"American Studies (Pathway), Design Thinking (Pathway), Paradigm Shifts (Pathway), Race Place & Soc Inequalities (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Civic Engagement",MW 03:30 PM - 5:15pm,HEAFEY 225,"Wigmore, Gregory Stephen",5.00
HIST 184 (42722),North America: Peoples & Lands,"American Studies (Pathway), Design Thinking (Pathway), Paradigm Shifts (Pathway), Race Place & Soc Inequalities (Pathway), Sustainability (Pathway), Values Science Technology (Pathway), Civic Engagement",MW 03:30 PM - 5:15pm,HEAFEY 225,"Wigmore, Gregory Stephen",5.00
MILS 176 (44123),US Military History,"American Studies (Pathway), Leading People, Org & Soc Chng (Pathway)",TR 10:20 AM - 12pm,VARSI 231,"Newman, Travis Edward",3.00
MILS 176 (44123),US Military History,"American Studies (Pathway), Leading People, Org & Soc Chng (Pathway)",TR 10:20 AM - 12pm,VARSI 231,"Newman, Travis Edward",3.00
MILS 176 (44123),US Military History,"American Studies (Pathway), Leading People, Org & Soc Chng (Pathway)",TR 10:20 AM - 12pm,VARSI 231,"Newman, Travis Edward",3.00
MILS 176 (44123),US Military History,"American Studies (Pathway), Leading People, Org & Soc Chng (Pathway)",TR 10:20 AM - 12pm,VARSI 231,"Newman, Travis Edward",3.00
MILS 176 (44123),US Military History,"American Studies (Pathway), Leading People, Org & Soc Chng (Pathway)",TR 10:20 AM - 12pm,VARSI 231,"Newman, Travis Edward",3.00
MILS 176 (44123),US Military History,"American Studies (Pathway), Leading People, Org & Soc Chng (Pathway)",TR 10:20 AM - 12pm,VARSI 231,"Newman, Travis Edward",3.00
MILS 176 (44123),US Military History,"American Studies (Pathway), Leading People, Org & Soc Chng (Pathway)",TR 10:20 AM - 12pm,VARSI 231,"Newman, Travis Edward",3.00
PHIL 33 (43969),Ethics and Race,"American Studies (Pathway), Applied Ethics (Pathway), Race Place & Soc Inequalities (Pathway), Ethics",MWF 02:15 PM - 3:20pm,CASA 8,"Kwan, Jonathan",4.00
PHIL 33 (43969),Ethics and Race,"American Studies (Pathway), Applied Ethics (Pathway), Race Place & Soc Inequalities (Pathway), Ethics",MWF 02:15 PM - 3:20pm,CASA 8,"Kwan, Jonathan",4.00
PHIL 33 (43969),Ethics and Race,"American Studies (Pathway), Applied Ethics (Pathway), Race Place & Soc Inequalities (Pathway), Ethics",MWF 02:15 PM - 3:20pm,CASA 8,"Kwan, Jonathan",4.00
PHIL 33 (43969),Ethics and Race,"American Studies (Pathway), Applied Ethics (Pathway), Race Place & Soc Inequalities (Pathway), Ethics",MWF 02:15 PM - 3:20pm,CASA 8,"Kwan, Jonathan",4.00
PHIL 33 (43969),Ethics and Race,"American Studies (Pathway), Applied Ethics (Pathway), Race Place & Soc Inequalities (Pathway), Ethics",MWF 02:15 PM - 3:20pm,CASA 8,"Kwan, Jonathan",4.00
PHIL 33 (43969),Ethics and Race,"American Studies (Pathway), Applied Ethics (Pathway), Race Place & Soc Inequalities (Pathway), Ethics",MWF 02:15 PM - 3:20pm,CASA 8,"Kwan, Jonathan",4.00
PHIL 33 (43969),Ethics and Race,"American Studies (Pathway), Applied Ethics (Pathway), Race Place & Soc Inequalities (Pathway), Ethics",MWF 02:15 PM - 3:20pm,CASA 8,"Kwan, Jonathan",4.00
POLI 1 (43746),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 01:00 PM - 2:05pm,KENNA 216,"Kerelian, Narine",4.00
POLI 1 (43746),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 01:00 PM - 2:05pm,KENNA 216,"Kerelian, Narine",4.00
POLI 1 (43746),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 01:00 PM - 2:05pm,KENNA 216,"Kerelian, Narine",4.00
POLI 1 (43746),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 01:00 PM - 2:05pm,KENNA 216,"Kerelian, Narine",4.00
POLI 1 (43746),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 01:00 PM - 2:05pm,KENNA 216,"Kerelian, Narine",4.00
POLI 1 (43746),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 01:00 PM - 2:05pm,KENNA 216,"Kerelian, Narine",4.00
POLI 1 (43746),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 01:00 PM - 2:05pm,KENNA 216,"Kerelian, Narine",4.00
POLI 1 (43060),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 09:15 AM - 10:20am,KENNA 105,"Harrigan, Matthew Thomas",4.00
POLI 1 (43060),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 09:15 AM - 10:20am,KENNA 105,"Harrigan, Matthew Thomas",4.00
POLI 1 (43060),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 09:15 AM - 10:20am,KENNA 105,"Harrigan, Matthew Thomas",4.00
POLI 1 (43060),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 09:15 AM - 10:20am,KENNA 105,"Harrigan, Matthew Thomas",4.00
POLI 1 (43060),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 09:15 AM - 10:20am,KENNA 105,"Harrigan, Matthew Thomas",4.00
POLI 1 (43060),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 09:15 AM - 10:20am,KENNA 105,"Harrigan, Matthew Thomas",4.00
POLI 1 (43060),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 09:15 AM - 10:20am,KENNA 105,"Harrigan, Matthew Thomas",4.00
POLI 1 (43061),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 105,"Harrigan, Matthew Thomas",4.00
POLI 1 (43061),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 105,"Harrigan, Matthew Thomas",4.00
POLI 1 (43061),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 105,"Harrigan, Matthew Thomas",4.00
POLI 1 (43061),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 105,"Harrigan, Matthew Thomas",4.00
POLI 1 (43061),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 105,"Harrigan, Matthew Thomas",4.00
POLI 1 (43061),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 105,"Harrigan, Matthew Thomas",4.00
POLI 1 (43061),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 105,"Harrigan, Matthew Thomas",4.00
RSOC 184 (43755),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",TR 02:00 PM - 3:40pm,HEAFEY 129,"Moles, Kathryn Rose Sharie",5.00
RSOC 184 (43755),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",TR 02:00 PM - 3:40pm,HEAFEY 129,"Moles, Kathryn Rose Sharie",5.00
RSOC 184 (43755),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",TR 02:00 PM - 3:40pm,HEAFEY 129,"Moles, Kathryn Rose Sharie",5.00
RSOC 184 (43755),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",TR 02:00 PM - 3:40pm,HEAFEY 129,"Moles, Kathryn Rose Sharie",5.00
RSOC 184 (43755),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",TR 02:00 PM - 3:40pm,HEAFEY 129,"Moles, Kathryn Rose Sharie",5.00
RSOC 184 (43755),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",TR 02:00 PM - 3:40pm,HEAFEY 129,"Moles, Kathryn Rose Sharie",5.00
RSOC 184 (43755),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",TR 02:00 PM - 3:40pm,HEAFEY 129,"Moles, Kathryn Rose Sharie",5.00
RSOC 184 (43123),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",MW 04:45 PM - 6:30pm,KENNA 102,"Lampley, Karl Willie",5.00
RSOC 184 (43123),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",MW 04:45 PM - 6:30pm,KENNA 102,"Lampley, Karl Willie",5.00
RSOC 184 (43123),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",MW 04:45 PM - 6:30pm,KENNA 102,"Lampley, Karl Willie",5.00
RSOC 184 (43123),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",MW 04:45 PM - 6:30pm,KENNA 102,"Lampley, Karl Willie",5.00
RSOC 184 (43123),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",MW 04:45 PM - 6:30pm,KENNA 102,"Lampley, Karl Willie",5.00
RSOC 184 (43123),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",MW 04:45 PM - 6:30pm,KENNA 102,"Lampley, Karl Willie",5.00
RSOC 184 (43123),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",MW 04:45 PM - 6:30pm,KENNA 102,"Lampley, Karl Willie",5.00
RSOC 184 (43754),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",TR 12:10 PM - 1:50pm,HEAFEY 129,"Moles, Kathryn Rose Sharie",5.00
RSOC 184 (43754),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",TR 12:10 PM - 1:50pm,HEAFEY 129,"Moles, Kathryn Rose Sharie",5.00
RSOC 184 (43754),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",TR 12:10 PM - 1:50pm,HEAFEY 129,"Moles, Kathryn Rose Sharie",5.00
RSOC 184 (43754),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",TR 12:10 PM - 1:50pm,HEAFEY 129,"Moles, Kathryn Rose Sharie",5.00
RSOC 184 (43754),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",TR 12:10 PM - 1:50pm,HEAFEY 129,"Moles, Kathryn Rose Sharie",5.00
RSOC 184 (43754),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",TR 12:10 PM - 1:50pm,HEAFEY 129,"Moles, Kathryn Rose Sharie",5.00
RSOC 184 (43754),Race & Religion in U.S.,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Religion Theology & Culture 3",TR 12:10 PM - 1:50pm,HEAFEY 129,"Moles, Kathryn Rose Sharie",5.00
SOCI 33 (43153),Social Problems in the U.S.,"American Studies (Pathway), Feeding the World (Pathway), Law & Social Justice (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",TR 03:50 PM - 5:30pm,DOWD 108,"King, Molly Mccarthy",4.00
SOCI 33 (43153),Social Problems in the U.S.,"American Studies (Pathway), Feeding the World (Pathway), Law & Social Justice (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",TR 03:50 PM - 5:30pm,DOWD 108,"King, Molly Mccarthy",4.00
SOCI 33 (43153),Social Problems in the U.S.,"American Studies (Pathway), Feeding the World (Pathway), Law & Social Justice (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",TR 03:50 PM - 5:30pm,DOWD 108,"King, Molly Mccarthy",4.00
SOCI 33 (43153),Social Problems in the U.S.,"American Studies (Pathway), Feeding the World (Pathway), Law & Social Justice (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",TR 03:50 PM - 5:30pm,DOWD 108,"King, Molly Mccarthy",4.00
SOCI 33 (43153),Social Problems in the U.S.,"American Studies (Pathway), Feeding the World (Pathway), Law & Social Justice (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",TR 03:50 PM - 5:30pm,DOWD 108,"King, Molly Mccarthy",4.00
SOCI 33 (43153),Social Problems in the U.S.,"American Studies (Pathway), Feeding the World (Pathway), Law & Social Justice (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",TR 03:50 PM - 5:30pm,DOWD 108,"King, Molly Mccarthy",4.00
SOCI 33 (43153),Social Problems in the U.S.,"American Studies (Pathway), Feeding the World (Pathway), Law & Social Justice (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",TR 03:50 PM - 5:30pm,DOWD 108,"King, Molly Mccarthy",4.00
SOCI 132 (44028),Inequality &the American Dream,"American Studies (Pathway), Democracy (Pathway), Race Place & Soc Inequalities (Pathway), Civic Engagement",TR 10:20 AM - 12pm,DOWD 108,"King, Molly Mccarthy",5.00
SOCI 132 (44028),Inequality &the American Dream,"American Studies (Pathway), Democracy (Pathway), Race Place & Soc Inequalities (Pathway), Civic Engagement",TR 10:20 AM - 12pm,DOWD 108,"King, Molly Mccarthy",5.00
SOCI 132 (44028),Inequality &the American Dream,"American Studies (Pathway), Democracy (Pathway), Race Place & Soc Inequalities (Pathway), Civic Engagement",TR 10:20 AM - 12pm,DOWD 108,"King, Molly Mccarthy",5.00
SOCI 132 (44028),Inequality &the American Dream,"American Studies (Pathway), Democracy (Pathway), Race Place & Soc Inequalities (Pathway), Civic Engagement",TR 10:20 AM - 12pm,DOWD 108,"King, Molly Mccarthy",5.00
SOCI 132 (44028),Inequality &the American Dream,"American Studies (Pathway), Democracy (Pathway), Race Place & Soc Inequalities (Pathway), Civic Engagement",TR 10:20 AM - 12pm,DOWD 108,"King, Molly Mccarthy",5.00
SOCI 132 (44028),Inequality &the American Dream,"American Studies (Pathway), Democracy (Pathway), Race Place & Soc Inequalities (Pathway), Civic Engagement",TR 10:20 AM - 12pm,DOWD 108,"King, Molly Mccarthy",5.00
SOCI 132 (44028),Inequality &the American Dream,"American Studies (Pathway), Democracy (Pathway), Race Place & Soc Inequalities (Pathway), Civic Engagement",TR 10:20 AM - 12pm,DOWD 108,"King, Molly Mccarthy",5.00
SOCI 153 (43157),"Race, Class, & Gender in U.S.","American Studies (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",TR 03:50 PM - 5:30pm,VARI 134,"Berrelleza SJ, Erick",5.00
SOCI 153 (43157),"Race, Class, & Gender in U.S.","American Studies (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",TR 03:50 PM - 5:30pm,VARI 134,"Berrelleza SJ, Erick",5.00
SOCI 153 (43157),"Race, Class, & Gender in U.S.","American Studies (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",TR 03:50 PM - 5:30pm,VARI 134,"Berrelleza SJ, Erick",5.00
SOCI 153 (43157),"Race, Class, & Gender in U.S.","American Studies (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",TR 03:50 PM - 5:30pm,VARI 134,"Berrelleza SJ, Erick",5.00
SOCI 153 (43157),"Race, Class, & Gender in U.S.","American Studies (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",TR 03:50 PM - 5:30pm,VARI 134,"Berrelleza SJ, Erick",5.00
SOCI 153 (43157),"Race, Class, & Gender in U.S.","American Studies (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",TR 03:50 PM - 5:30pm,VARI 134,"Berrelleza SJ, Erick",5.00
SOCI 153 (43157),"Race, Class, & Gender in U.S.","American Studies (Pathway), Justice and the Arts (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",TR 03:50 PM - 5:30pm,VARI 134,"Berrelleza SJ, Erick",5.00
SOCI 175 (44033),Race and Inequality,"American Studies (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",TR 12:10 PM - 1:50pm,DOWD 208,"Di, Di",5.00
