CLASS,DESCRIPTION,CORES SATISFIED,DAYS/TIMES,ROOM,INSTRUCTOR,UNITS
POLI 1 (38901),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",TR 08:30 AM - 10:10am,KENNA 111,"Peretti, Terri L",4.00
POLI 1 (38901),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",TR 08:30 AM - 10:10am,KENNA 111,"Peretti, Terri L",4.00
POLI 1 (38901),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",TR 08:30 AM - 10:10am,KENNA 111,"Peretti, Terri L",4.00
POLI 1 (38893),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 111,"Kerelian, Narine",4.00
POLI 1 (38893),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 111,"Kerelian, Narine",4.00
POLI 1 (38893),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 111,"Kerelian, Narine",4.00
POLI 1 (38893),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 111,"Kerelian, Narine",4.00
POLI 1 (38893),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 111,"Kerelian, Narine",4.00
POLI 1 (38893),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 111,"Kerelian, Narine",4.00
POLI 1 (38893),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 10:30 AM - 11:35am,KENNA 111,"Kerelian, Narine",4.00
POLI 1 (38894),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 11:45 AM - 12:50pm,KENNA 105,"Meredith, Thomas",4.00
POLI 1 (38894),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 11:45 AM - 12:50pm,KENNA 105,"Meredith, Thomas",4.00
POLI 1 (38894),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 11:45 AM - 12:50pm,KENNA 105,"Meredith, Thomas",4.00
POLI 1 (38894),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 11:45 AM - 12:50pm,KENNA 105,"Meredith, Thomas",4.00
POLI 1 (38894),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 11:45 AM - 12:50pm,KENNA 105,"Meredith, Thomas",4.00
POLI 1 (38894),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 11:45 AM - 12:50pm,KENNA 105,"Meredith, Thomas",4.00
POLI 1 (38894),Introduction to U.S. Politics,"American Studies (Pathway), Democracy (Pathway), Civic Engagement",MWF 11:45 AM - 12:50pm,KENNA 105,"Meredith, Thomas",4.00
RSOC 61 (39824),Nonreligion in America,"American Studies (Pathway), Religion Theology & Culture 2",TR 02:00 PM - 3:40pm,ALAM 105,"Drescher, Elizabeth",4.00
RSOC 61 (39824),Nonreligion in America,"American Studies (Pathway), Religion Theology & Culture 2",TR 02:00 PM - 3:40pm,ALAM 105,"Drescher, Elizabeth",4.00
RSOC 61 (39824),Nonreligion in America,"American Studies (Pathway), Religion Theology & Culture 2",TR 02:00 PM - 3:40pm,ALAM 105,"Drescher, Elizabeth",4.00
RSOC 61 (39824),Nonreligion in America,"American Studies (Pathway), Religion Theology & Culture 2",TR 02:00 PM - 3:40pm,ALAM 105,"Drescher, Elizabeth",4.00
RSOC 61 (39824),Nonreligion in America,"American Studies (Pathway), Religion Theology & Culture 2",TR 02:00 PM - 3:40pm,ALAM 105,"Drescher, Elizabeth",4.00
RSOC 61 (39824),Nonreligion in America,"American Studies (Pathway), Religion Theology & Culture 2",TR 02:00 PM - 3:40pm,ALAM 105,"Drescher, Elizabeth",4.00
RSOC 61 (39824),Nonreligion in America,"American Studies (Pathway), Religion Theology & Culture 2",TR 02:00 PM - 3:40pm,ALAM 105,"Drescher, Elizabeth",4.00
RSOC 61 (39825),Nonreligion in America,"American Studies (Pathway), Religion Theology & Culture 2",TR 03:50 PM - 5:30pm,ALAM 105,"Drescher, Elizabeth",4.00
RSOC 61 (39825),Nonreligion in America,"American Studies (Pathway), Religion Theology & Culture 2",TR 03:50 PM - 5:30pm,ALAM 105,"Drescher, Elizabeth",4.00
RSOC 61 (39825),Nonreligion in America,"American Studies (Pathway), Religion Theology & Culture 2",TR 03:50 PM - 5:30pm,ALAM 105,"Drescher, Elizabeth",4.00
RSOC 61 (39825),Nonreligion in America,"American Studies (Pathway), Religion Theology & Culture 2",TR 03:50 PM - 5:30pm,ALAM 105,"Drescher, Elizabeth",4.00
RSOC 61 (39825),Nonreligion in America,"American Studies (Pathway), Religion Theology & Culture 2",TR 03:50 PM - 5:30pm,ALAM 105,"Drescher, Elizabeth",4.00
RSOC 61 (39825),Nonreligion in America,"American Studies (Pathway), Religion Theology & Culture 2",TR 03:50 PM - 5:30pm,ALAM 105,"Drescher, Elizabeth",4.00
RSOC 61 (39825),Nonreligion in America,"American Studies (Pathway), Religion Theology & Culture 2",TR 03:50 PM - 5:30pm,ALAM 105,"Drescher, Elizabeth",4.00
SOCI 150 (38985),Immigrant Businesses in the US,"American Studies (Pathway), Diversity",TR 03:50 PM - 5:30pm,ALAM 108,"Di, Di",5.00
SOCI 150 (38985),Immigrant Businesses in the US,"American Studies (Pathway), Diversity",TR 03:50 PM - 5:30pm,ALAM 108,"Di, Di",5.00
SOCI 150 (38985),Immigrant Businesses in the US,"American Studies (Pathway), Diversity",TR 03:50 PM - 5:30pm,ALAM 108,"Di, Di",5.00
SOCI 150 (38985),Immigrant Businesses in the US,"American Studies (Pathway), Diversity",TR 03:50 PM - 5:30pm,ALAM 108,"Di, Di",5.00
SOCI 150 (38985),Immigrant Businesses in the US,"American Studies (Pathway), Diversity",TR 03:50 PM - 5:30pm,ALAM 108,"Di, Di",5.00
SOCI 150 (38985),Immigrant Businesses in the US,"American Studies (Pathway), Diversity",TR 03:50 PM - 5:30pm,ALAM 108,"Di, Di",5.00
SOCI 150 (38985),Immigrant Businesses in the US,"American Studies (Pathway), Diversity",TR 03:50 PM - 5:30pm,ALAM 108,"Di, Di",5.00
WGST 15 (39853),Lit Am Women Writers of Color,"American Studies (Pathway), Gender, Globalization & Empire (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",TR 02:00 PM - 3:40pm,KENNA 105,"Edelstein, Marilyn J",4.00
WGST 15 (39853),Lit Am Women Writers of Color,"American Studies (Pathway), Gender, Globalization & Empire (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",TR 02:00 PM - 3:40pm,KENNA 105,"Edelstein, Marilyn J",4.00
WGST 15 (39853),Lit Am Women Writers of Color,"American Studies (Pathway), Gender, Globalization & Empire (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",TR 02:00 PM - 3:40pm,KENNA 105,"Edelstein, Marilyn J",4.00
WGST 15 (39853),Lit Am Women Writers of Color,"American Studies (Pathway), Gender, Globalization & Empire (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",TR 02:00 PM - 3:40pm,KENNA 105,"Edelstein, Marilyn J",4.00
WGST 15 (39853),Lit Am Women Writers of Color,"American Studies (Pathway), Gender, Globalization & Empire (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",TR 02:00 PM - 3:40pm,KENNA 105,"Edelstein, Marilyn J",4.00
WGST 15 (39853),Lit Am Women Writers of Color,"American Studies (Pathway), Gender, Globalization & Empire (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",TR 02:00 PM - 3:40pm,KENNA 105,"Edelstein, Marilyn J",4.00
WGST 15 (39853),Lit Am Women Writers of Color,"American Studies (Pathway), Gender, Globalization & Empire (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",TR 02:00 PM - 3:40pm,KENNA 105,"Edelstein, Marilyn J",4.00
WGST 34 (39854),U.S. Gay & Lesbian Literature,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",MWF 10:30 AM - 11:35am,CASA 3,"Wilson, Leah",4.00
WGST 34 (39854),U.S. Gay & Lesbian Literature,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",MWF 10:30 AM - 11:35am,CASA 3,"Wilson, Leah",4.00
WGST 34 (39854),U.S. Gay & Lesbian Literature,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",MWF 10:30 AM - 11:35am,CASA 3,"Wilson, Leah",4.00
WGST 34 (39854),U.S. Gay & Lesbian Literature,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",MWF 10:30 AM - 11:35am,CASA 3,"Wilson, Leah",4.00
WGST 34 (39854),U.S. Gay & Lesbian Literature,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",MWF 10:30 AM - 11:35am,CASA 3,"Wilson, Leah",4.00
WGST 34 (39854),U.S. Gay & Lesbian Literature,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",MWF 10:30 AM - 11:35am,CASA 3,"Wilson, Leah",4.00
WGST 34 (39854),U.S. Gay & Lesbian Literature,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",MWF 10:30 AM - 11:35am,CASA 3,"Wilson, Leah",4.00
WGST 56 (39856),Literature and Women,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",MWF 02:15 PM - 3:20pm,KENNA 310,"Leuner, Kirstyn Jean",4.00
WGST 56 (39856),Literature and Women,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",MWF 02:15 PM - 3:20pm,KENNA 310,"Leuner, Kirstyn Jean",4.00
WGST 56 (39856),Literature and Women,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",MWF 02:15 PM - 3:20pm,KENNA 310,"Leuner, Kirstyn Jean",4.00
WGST 56 (39856),Literature and Women,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",MWF 02:15 PM - 3:20pm,KENNA 310,"Leuner, Kirstyn Jean",4.00
WGST 56 (39856),Literature and Women,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",MWF 02:15 PM - 3:20pm,KENNA 310,"Leuner, Kirstyn Jean",4.00
WGST 56 (39856),Literature and Women,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",MWF 02:15 PM - 3:20pm,KENNA 310,"Leuner, Kirstyn Jean",4.00
WGST 56 (39856),Literature and Women,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Diversity",MWF 02:15 PM - 3:20pm,KENNA 310,"Leuner, Kirstyn Jean",4.00
WGST 138 (39858),Gay/Lesbians in U.S. History,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Law & Social Justice (Pathway), Leading People, Org & Soc Chng (Pathway), Paradigm Shifts (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",MWF 10:30 AM - 11:35am,DALY 206,"Unger, Nancy C",5.00
WGST 138 (39858),Gay/Lesbians in U.S. History,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Law & Social Justice (Pathway), Leading People, Org & Soc Chng (Pathway), Paradigm Shifts (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",MWF 10:30 AM - 11:35am,DALY 206,"Unger, Nancy C",5.00
WGST 138 (39858),Gay/Lesbians in U.S. History,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Law & Social Justice (Pathway), Leading People, Org & Soc Chng (Pathway), Paradigm Shifts (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",MWF 10:30 AM - 11:35am,DALY 206,"Unger, Nancy C",5.00
WGST 138 (39858),Gay/Lesbians in U.S. History,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Law & Social Justice (Pathway), Leading People, Org & Soc Chng (Pathway), Paradigm Shifts (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",MWF 10:30 AM - 11:35am,DALY 206,"Unger, Nancy C",5.00
WGST 138 (39858),Gay/Lesbians in U.S. History,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Law & Social Justice (Pathway), Leading People, Org & Soc Chng (Pathway), Paradigm Shifts (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",MWF 10:30 AM - 11:35am,DALY 206,"Unger, Nancy C",5.00
WGST 138 (39858),Gay/Lesbians in U.S. History,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Law & Social Justice (Pathway), Leading People, Org & Soc Chng (Pathway), Paradigm Shifts (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",MWF 10:30 AM - 11:35am,DALY 206,"Unger, Nancy C",5.00
WGST 138 (39858),Gay/Lesbians in U.S. History,"American Studies (Pathway), Gender, Sexuality & the Body (Pathway), Law & Social Justice (Pathway), Leading People, Org & Soc Chng (Pathway), Paradigm Shifts (Pathway), Race Place & Soc Inequalities (Pathway), Diversity",MWF 10:30 AM - 11:35am,DALY 206,"Unger, Nancy C",5.00
WGST 156 (40239),Women's Work,"American Studies (Pathway), Beauty (Pathway), Gender, Sexuality & the Body (Pathway), Human Rights (Pathway), Justice and the Arts (Pathway), Diversity",TR 02:00 PM - 3:40pm,DOWD 210,"Pappas, Andrea",5.00
WGST 156 (40239),Women's Work,"American Studies (Pathway), Beauty (Pathway), Gender, Sexuality & the Body (Pathway), Human Rights (Pathway), Justice and the Arts (Pathway), Diversity",TR 02:00 PM - 3:40pm,DOWD 210,"Pappas, Andrea",5.00
WGST 156 (40239),Women's Work,"American Studies (Pathway), Beauty (Pathway), Gender, Sexuality & the Body (Pathway), Human Rights (Pathway), Justice and the Arts (Pathway), Diversity",TR 02:00 PM - 3:40pm,DOWD 210,"Pappas, Andrea",5.00
WGST 156 (40239),Women's Work,"American Studies (Pathway), Beauty (Pathway), Gender, Sexuality & the Body (Pathway), Human Rights (Pathway), Justice and the Arts (Pathway), Diversity",TR 02:00 PM - 3:40pm,DOWD 210,"Pappas, Andrea",5.00
WGST 156 (40239),Women's Work,"American Studies (Pathway), Beauty (Pathway), Gender, Sexuality & the Body (Pathway), Human Rights (Pathway), Justice and the Arts (Pathway), Diversity",TR 02:00 PM - 3:40pm,DOWD 210,"Pappas, Andrea",5.00
WGST 156 (40239),Women's Work,"American Studies (Pathway), Beauty (Pathway), Gender, Sexuality & the Body (Pathway), Human Rights (Pathway), Justice and the Arts (Pathway), Diversity",TR 02:00 PM - 3:40pm,DOWD 210,"Pappas, Andrea",5.00
WGST 156 (40239),Women's Work,"American Studies (Pathway), Beauty (Pathway), Gender, Sexuality & the Body (Pathway), Human Rights (Pathway), Justice and the Arts (Pathway), Diversity",TR 02:00 PM - 3:40pm,DOWD 210,"Pappas, Andrea",5.00
BIOL 171 (38279),Soc/Ethical Dimensions Biotech,"Applied Ethics (Pathway), Design Thinking (Pathway), Values Science Technology (Pathway), Religion Theology & Culture 3, Science Technology & Society",TR 10:20 AM - 12pm,LUCAS 207,"Miller, Leilani M",5.00
BIOL 171 (38279),Soc/Ethical Dimensions Biotech,"Applied Ethics (Pathway), Design Thinking (Pathway), Values Science Technology (Pathway), Religion Theology & Culture 3, Science Technology & Society",TR 10:20 AM - 12pm,LUCAS 207,"Miller, Leilani M",5.00
BIOL 171 (38279),Soc/Ethical Dimensions Biotech,"Applied Ethics (Pathway), Design Thinking (Pathway), Values Science Technology (Pathway), Religion Theology & Culture 3, Science Technology & Society",TR 10:20 AM - 12pm,LUCAS 207,"Miller, Leilani M",5.00
BIOL 171 (38279),Soc/Ethical Dimensions Biotech,"Applied Ethics (Pathway), Design Thinking (Pathway), Values Science Technology (Pathway), Religion Theology & Culture 3, Science Technology & Society",TR 10:20 AM - 12pm,LUCAS 207,"Miller, Leilani M",5.00
BIOL 171 (38279),Soc/Ethical Dimensions Biotech,"Applied Ethics (Pathway), Design Thinking (Pathway), Values Science Technology (Pathway), Religion Theology & Culture 3, Science Technology & Society",TR 10:20 AM - 12pm,LUCAS 207,"Miller, Leilani M",5.00
BIOL 171 (38279),Soc/Ethical Dimensions Biotech,"Applied Ethics (Pathway), Design Thinking (Pathway), Values Science Technology (Pathway), Religion Theology & Culture 3, Science Technology & Society",TR 10:20 AM - 12pm,LUCAS 207,"Miller, Leilani M",5.00
BIOL 171 (38279),Soc/Ethical Dimensions Biotech,"Applied Ethics (Pathway), Design Thinking (Pathway), Values Science Technology (Pathway), Religion Theology & Culture 3, Science Technology & Society",TR 10:20 AM - 12pm,LUCAS 207,"Miller, Leilani M",5.00
COMM 170A (38436),Communication Law,"Applied Ethics (Pathway), Democracy (Pathway), Civic Engagement",MWF 02:15 PM - 3:20pm,ALAM 101,"Davis, Lisa D",5.00
COMM 170A (38436),Communication Law,"Applied Ethics (Pathway), Democracy (Pathway), Civic Engagement",MWF 02:15 PM - 3:20pm,ALAM 101,"Davis, Lisa D",5.00
COMM 170A (38436),Communication Law,"Applied Ethics (Pathway), Democracy (Pathway), Civic Engagement",MWF 02:15 PM - 3:20pm,ALAM 101,"Davis, Lisa D",5.00
COMM 170A (38436),Communication Law,"Applied Ethics (Pathway), Democracy (Pathway), Civic Engagement",MWF 02:15 PM - 3:20pm,ALAM 101,"Davis, Lisa D",5.00
COMM 170A (38436),Communication Law,"Applied Ethics (Pathway), Democracy (Pathway), Civic Engagement",MWF 02:15 PM - 3:20pm,ALAM 101,"Davis, Lisa D",5.00
COMM 170A (38436),Communication Law,"Applied Ethics (Pathway), Democracy (Pathway), Civic Engagement",MWF 02:15 PM - 3:20pm,ALAM 101,"Davis, Lisa D",5.00
COMM 170A (38436),Communication Law,"Applied Ethics (Pathway), Democracy (Pathway), Civic Engagement",MWF 02:15 PM - 3:20pm,ALAM 101,"Davis, Lisa D",5.00
ENGL 26 (39735),Intro to Writing in STEM,"Applied Ethics (Pathway), Advanced Writing",MWF 09:15 AM - 10:20am,OCONR 209,"Driscoll, Matthew William",4.00
ENGL 26 (39735),Intro to Writing in STEM,"Applied Ethics (Pathway), Advanced Writing",MWF 09:15 AM - 10:20am,OCONR 209,"Driscoll, Matthew William",4.00
ENGL 26 (39735),Intro to Writing in STEM,"Applied Ethics (Pathway), Advanced Writing",MWF 09:15 AM - 10:20am,OCONR 209,"Driscoll, Matthew William",4.00
ENGL 26 (39735),Intro to Writing in STEM,"Applied Ethics (Pathway), Advanced Writing",MWF 09:15 AM - 10:20am,OCONR 209,"Driscoll, Matthew William",4.00
ENGL 26 (39735),Intro to Writing in STEM,"Applied Ethics (Pathway), Advanced Writing",MWF 09:15 AM - 10:20am,OCONR 209,"Driscoll, Matthew William",4.00
ENGL 26 (39735),Intro to Writing in STEM,"Applied Ethics (Pathway), Advanced Writing",MWF 09:15 AM - 10:20am,OCONR 209,"Driscoll, Matthew William",4.00
ENGL 26 (39735),Intro to Writing in STEM,"Applied Ethics (Pathway), Advanced Writing",MWF 09:15 AM - 10:20am,OCONR 209,"Driscoll, Matthew William",4.00
FNCE 180 (39217),Financial Planning & Analysis,"Applied Ethics (Pathway), Sustainability (Pathway)",TR 08:30 AM - 10:10am,ONLINE,"Shefrin, Harold M",5.00
FNCE 180 (39217),Financial Planning & Analysis,"Applied Ethics (Pathway), Sustainability (Pathway)",TR 08:30 AM - 10:10am,ONLINE,"Shefrin, Harold M",5.00
FNCE 180 (39217),Financial Planning & Analysis,"Applied Ethics (Pathway), Sustainability (Pathway)",TR 08:30 AM - 10:10am,ONLINE,"Shefrin, Harold M",5.00
FNCE 180 (39217),Financial Planning & Analysis,"Applied Ethics (Pathway), Sustainability (Pathway)",TR 08:30 AM - 10:10am,ONLINE,"Shefrin, Harold M",5.00
FNCE 180 (39217),Financial Planning & Analysis,"Applied Ethics (Pathway), Sustainability (Pathway)",TR 08:30 AM - 10:10am,ONLINE,"Shefrin, Harold M",5.00
FNCE 180 (39217),Financial Planning & Analysis,"Applied Ethics (Pathway), Sustainability (Pathway)",TR 08:30 AM - 10:10am,ONLINE,"Shefrin, Harold M",5.00
FNCE 180 (39217),Financial Planning & Analysis,"Applied Ethics (Pathway), Sustainability (Pathway)",TR 08:30 AM - 10:10am,ONLINE,"Shefrin, Harold M",5.00
MGMT 6 (39248),Business Ethics,"Applied Ethics (Pathway), Design Thinking (Pathway), Ethics, Partial Credit Civic Engagement",TBA,ONLINE,"Jacobus, Laura Elizabeth",4.00
MGMT 6 (39248),Business Ethics,"Applied Ethics (Pathway), Design Thinking (Pathway), Ethics, Partial Credit Civic Engagement",TBA,ONLINE,"Jacobus, Laura Elizabeth",4.00
MGMT 6 (39248),Business Ethics,"Applied Ethics (Pathway), Design Thinking (Pathway), Ethics, Partial Credit Civic Engagement",TBA,ONLINE,"Jacobus, Laura Elizabeth",4.00
MGMT 6 (39248),Business Ethics,"Applied Ethics (Pathway), Design Thinking (Pathway), Ethics, Partial Credit Civic Engagement",TBA,ONLINE,"Jacobus, Laura Elizabeth",4.00
